"id";"kickoff_time";"kickoff_time_formatted";"team_h_score";"team_a_score";"was_home";"round";"total_points";"value";"transfers_balance";"selected";"transfers_in";"transfers_out";"loaned_in";"loaned_out";"minutes";"goals_scored";"assists";"clean_sheets";"goals_conceded";"penalties_saved";"penalties_missed";"yellow_cards";"red_cards";"saves";"bonus";"own_goals";"element";"fixture";"opponent_team";"id_player";"dato"
1300;"2017-04-17T16:00:00Z";"17. apr 18.00";3;1;TRUE;4;2;54;-51;1712;48;99;0;0;90;0;0;0;1;0;0;0;0;0;0;0;6;25;5;6;2017-11-16
1733;"2017-04-23T16:00:00Z";"23. apr 18.00";0;0;FALSE;5;5;54;-69;1654;9;78;0;0;90;0;0;1;0;0;0;1;0;0;0;0;6;35;8;6;2017-11-16
2166;"2017-04-30T16:00:00Z";"30. apr 18.00";3;1;TRUE;6;5;54;12;1672;46;34;0;0;90;0;1;0;1;0;0;0;0;0;0;0;6;42;14;6;2017-11-16
2600;"2017-05-06T16:00:00Z";"06. mai 18.00";0;1;FALSE;7;6;54;-3;1683;32;35;0;0;90;0;0;1;0;0;0;0;0;0;0;0;6;49;6;6;2017-11-16
3036;"2017-05-12T17:00:00Z";"12. mai 19.00";0;1;TRUE;8;2;54;218;1928;239;21;0;0;90;0;0;0;1;0;0;0;0;0;0;0;6;57;15;6;2017-11-16
3474;"2017-05-16T16:00:00Z";"16. mai 18.00";1;2;FALSE;9;2;54;-2;1932;47;49;0;0;90;0;0;0;1;0;0;0;0;0;0;0;6;72;16;6;2017-11-16
3912;"2017-05-21T16:00:00Z";"21. mai 18.00";2;0;TRUE;10;6;54;39;1977;83;44;0;0;90;0;0;1;0;0;0;0;0;0;0;0;6;75;9;6;2017-11-16
4351;"2017-05-28T16:00:00Z";"28. mai 18.00";1;1;FALSE;11;2;54;-25;1961;24;49;0;0;90;0;0;0;1;0;0;0;0;0;0;0;6;82;2;6;2017-11-16
4790;"2017-06-04T16:00:00Z";"04. jun 18.00";0;1;TRUE;12;2;54;32;2001;69;37;0;0;90;0;0;0;1;0;0;0;0;0;0;0;6;91;3;6;2017-11-16
5229;"2017-06-17T16:00:00Z";"17. jun 18.00";1;1;FALSE;13;2;54;-29;1977;22;51;0;0;90;0;0;0;1;0;0;0;0;0;0;0;6;97;4;6;2017-11-16
5668;"2017-06-25T16:00:00Z";"25. jun 18.00";5;1;TRUE;14;6;54;-37;1941;11;48;0;0;90;0;1;0;1;0;0;0;0;0;1;0;6;131;7;6;2017-11-16
6107;"2017-07-01T18:15:00Z";"01. jul 20.15";1;0;FALSE;15;2;54;43;1991;80;37;0;0;90;0;0;0;1;0;0;0;0;0;0;0;6;113;11;6;2017-11-16
6547;"2017-07-08T16:00:00Z";"08. jul 18.00";0;3;TRUE;16;1;54;27;2026;75;48;0;0;90;0;0;0;3;0;0;0;0;0;0;0;6;115;6;6;2017-11-16
6872;"2017-07-16T16:00:00Z";"16. jul 18.00";2;0;FALSE;17;1;54;-61;1970;19;80;0;0;90;0;0;0;2;0;0;0;0;0;0;0;6;126;3;6;2017-11-16
7312;"2017-08-06T18:00:00Z";"06. aug 20.00";3;3;TRUE;18;0;54;-43;1933;15;58;0;0;90;0;0;0;3;0;0;1;0;0;0;0;6;137;2;6;2017-11-16
7791;"2017-08-13T16:00:00Z";"13. aug 18.00";1;1;TRUE;19;2;54;-35;1905;23;58;0;0;90;0;0;0;1;0;0;0;0;0;0;0;6;145;16;6;2017-11-16
8277;"2017-08-20T16:00:00Z";"20. aug 18.00";3;2;FALSE;20;-2;54;-60;1851;12;72;0;0;62;0;0;0;3;0;0;0;1;0;0;0;6;159;14;6;2017-11-16
8773;"2017-09-10T16:00:00Z";"10. sep 18.00";1;1;TRUE;21;0;54;-170;1681;1;171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;161;12;6;2017-11-16
9271;"2017-09-18T17:00:00Z";"18. sep 19.00";3;2;FALSE;22;1;54;-53;1628;1;54;0;0;90;0;0;0;3;0;0;0;0;0;0;0;6;170;7;6;2017-11-16
9833;"2017-09-24T16:00:00Z";"24. sep 18.00";0;1;TRUE;23;2;54;-16;1613;6;22;0;0;90;0;0;0;1;0;0;0;0;0;0;0;6;177;11;6;2017-11-16
10334;"2017-10-01T16:00:00Z";"01. okt 18.00";2;0;FALSE;24;1;54;-22;1591;2;24;0;0;90;0;0;0;2;0;0;0;0;0;0;0;6;188;9;6;2017-11-16
10837;"2017-10-15T16:00:00Z";"15. okt 18.00";5;1;FALSE;25;0;54;-18;1573;4;22;0;0;90;0;0;0;5;0;0;0;0;0;0;0;6;200;15;6;2017-11-16
11407;"2017-10-21T16:00:00Z";"21. okt 18.00";1;1;TRUE;26;2;54;-18;1555;4;22;0;0;90;0;0;0;1;0;0;0;0;0;0;0;6;201;4;6;2017-11-16
11910;"2017-10-30T18:00:00Z";"30. okt 19.00";4;0;FALSE;27;0;54;-16;1539;1;17;0;0;90;0;0;0;4;0;0;0;0;0;0;0;6;211;5;6;2017-11-16
12413;"2017-11-05T19:00:00Z";"05. nov 20.00";2;1;TRUE;28;2;53;-21;1518;1;22;0;0;90;0;0;0;1;0;0;0;0;0;0;0;6;217;8;6;2017-11-16
7;"2017-04-02T16:00:00Z";"02. apr 18.00";3;1;FALSE;1;0;45;0;340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;5;12;7;2017-11-16
437;"2017-04-05T17:00:00Z";"05. apr 19.00";1;3;TRUE;2;0;45;-32;329;2;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;9;10;7;2017-11-16
869;"2017-04-09T18:00:00Z";"09. apr 20.00";1;1;FALSE;3;0;45;-32;299;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;21;13;7;2017-11-16
1301;"2017-04-17T16:00:00Z";"17. apr 18.00";3;1;TRUE;4;0;44;-28;272;1;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;25;5;7;2017-11-16
1734;"2017-04-23T16:00:00Z";"23. apr 18.00";0;0;FALSE;5;0;44;-14;258;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;35;8;7;2017-11-16
2167;"2017-04-30T16:00:00Z";"30. apr 18.00";3;1;TRUE;6;0;44;-9;249;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;42;14;7;2017-11-16
2601;"2017-05-06T16:00:00Z";"06. mai 18.00";0;1;FALSE;7;0;44;-5;244;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;49;6;7;2017-11-16
3037;"2017-05-12T17:00:00Z";"12. mai 19.00";0;1;TRUE;8;0;43;-7;238;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;57;15;7;2017-11-16
3475;"2017-05-16T16:00:00Z";"16. mai 18.00";1;2;FALSE;9;0;43;-6;232;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;72;16;7;2017-11-16
3913;"2017-05-21T16:00:00Z";"21. mai 18.00";2;0;TRUE;10;0;43;-5;227;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;75;9;7;2017-11-16
4352;"2017-05-28T16:00:00Z";"28. mai 18.00";1;1;FALSE;11;0;43;-2;226;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;82;2;7;2017-11-16
4791;"2017-06-04T16:00:00Z";"04. jun 18.00";0;1;TRUE;12;0;42;-4;222;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;91;3;7;2017-11-16
5230;"2017-06-17T16:00:00Z";"17. jun 18.00";1;1;FALSE;13;0;42;-3;220;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;97;4;7;2017-11-16
5669;"2017-06-25T16:00:00Z";"25. jun 18.00";5;1;TRUE;14;0;42;-4;217;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;131;7;7;2017-11-16
6108;"2017-07-01T18:15:00Z";"01. jul 20.15";1;0;FALSE;15;0;42;0;217;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;113;11;7;2017-11-16
6548;"2017-07-08T16:00:00Z";"08. jul 18.00";0;3;TRUE;16;0;42;-1;216;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;115;6;7;2017-11-16
6873;"2017-07-16T16:00:00Z";"16. jul 18.00";2;0;FALSE;17;0;42;0;216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;126;3;7;2017-11-16
7313;"2017-08-06T18:00:00Z";"06. aug 20.00";3;3;TRUE;18;0;42;-2;214;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;137;2;7;2017-11-16
7792;"2017-08-13T16:00:00Z";"13. aug 18.00";1;1;TRUE;19;0;42;-4;210;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;145;16;7;2017-11-16
8278;"2017-08-20T16:00:00Z";"20. aug 18.00";3;2;FALSE;20;0;42;-2;208;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;159;14;7;2017-11-16
8774;"2017-09-10T16:00:00Z";"10. sep 18.00";1;1;TRUE;21;0;42;-1;207;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;161;12;7;2017-11-16
9272;"2017-09-18T17:00:00Z";"18. sep 19.00";3;2;FALSE;22;0;42;-5;202;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;170;7;7;2017-11-16
9834;"2017-09-24T16:00:00Z";"24. sep 18.00";0;1;TRUE;23;0;42;-2;200;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;177;11;7;2017-11-16
10335;"2017-10-01T16:00:00Z";"01. okt 18.00";2;0;FALSE;24;0;42;-5;195;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;188;9;7;2017-11-16
10838;"2017-10-15T16:00:00Z";"15. okt 18.00";5;1;FALSE;25;0;42;0;195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;200;15;7;2017-11-16
11408;"2017-10-21T16:00:00Z";"21. okt 18.00";1;1;TRUE;26;0;42;0;195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;201;4;7;2017-11-16
11911;"2017-10-30T18:00:00Z";"30. okt 19.00";4;0;FALSE;27;0;42;-2;193;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;211;5;7;2017-11-16
12414;"2017-11-05T19:00:00Z";"05. nov 20.00";2;1;TRUE;28;0;42;0;193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;217;8;7;2017-11-16
8;"2017-04-02T16:00:00Z";"02. apr 18.00";3;1;FALSE;1;0;45;0;849;0;0;0;0;90;0;0;0;3;0;0;1;0;0;0;0;8;5;12;8;2017-11-16
438;"2017-04-05T17:00:00Z";"05. apr 19.00";1;3;TRUE;2;0;45;-60;843;2;62;0;0;27;0;0;0;2;0;0;0;0;0;0;0;8;9;10;8;2017-11-16
870;"2017-04-09T18:00:00Z";"09. apr 20.00";1;1;FALSE;3;0;45;-65;783;1;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;21;13;8;2017-11-16
1302;"2017-04-17T16:00:00Z";"17. apr 18.00";3;1;TRUE;4;0;44;-59;725;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;25;5;8;2017-11-16
1735;"2017-04-23T16:00:00Z";"23. apr 18.00";0;0;FALSE;5;5;44;-57;669;1;58;0;0;90;0;0;1;0;0;0;1;0;0;0;0;8;35;8;8;2017-11-16
2168;"2017-04-30T16:00:00Z";"30. apr 18.00";3;1;TRUE;6;2;44;-19;651;4;23;0;0;90;0;0;0;1;0;0;0;0;0;0;0;8;42;14;8;2017-11-16
2602;"2017-05-06T16:00:00Z";"06. mai 18.00";0;1;FALSE;7;6;43;-17;636;3;20;0;0;90;0;0;1;0;0;0;0;0;0;0;0;8;49;6;8;2017-11-16
3038;"2017-05-12T17:00:00Z";"12. mai 19.00";0;1;TRUE;8;2;43;18;659;28;10;0;0;90;0;0;0;1;0;0;0;0;0;0;0;8;57;15;8;2017-11-16
3476;"2017-05-16T16:00:00Z";"16. mai 18.00";1;2;FALSE;9;5;43;8;668;15;7;0;0;90;0;1;0;1;0;0;0;0;0;0;0;8;72;16;8;2017-11-16
3914;"2017-05-21T16:00:00Z";"21. mai 18.00";2;0;TRUE;10;6;43;32;700;36;4;0;0;90;0;0;1;0;0;0;0;0;0;0;0;8;75;9;8;2017-11-16
4353;"2017-05-28T16:00:00Z";"28. mai 18.00";1;1;FALSE;11;2;43;12;713;27;15;0;0;90;0;0;0;1;0;0;0;0;0;0;0;8;82;2;8;2017-11-16
4792;"2017-06-04T16:00:00Z";"04. jun 18.00";0;1;TRUE;12;2;43;38;753;44;6;0;0;90;0;0;0;1;0;0;0;0;0;0;0;8;91;3;8;2017-11-16
5231;"2017-06-17T16:00:00Z";"17. jun 18.00";1;1;FALSE;13;1;43;16;772;25;9;0;0;90;0;0;0;1;0;0;1;0;0;0;0;8;97;4;8;2017-11-16
5670;"2017-06-25T16:00:00Z";"25. jun 18.00";5;1;TRUE;14;0;43;-2;772;13;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;131;7;8;2017-11-16
6109;"2017-07-01T18:15:00Z";"01. jul 20.15";1;0;FALSE;15;1;43;-2;771;8;10;0;0;85;0;0;0;1;0;0;1;0;0;0;0;8;113;11;8;2017-11-16
6549;"2017-07-08T16:00:00Z";"08. jul 18.00";0;3;TRUE;16;1;43;-16;757;3;19;0;0;90;0;0;0;3;0;0;0;0;0;0;0;8;115;6;8;2017-11-16
6874;"2017-07-16T16:00:00Z";"16. jul 18.00";2;0;FALSE;17;1;43;-22;736;7;29;0;0;84;0;0;0;2;0;0;0;0;0;0;0;8;126;3;8;2017-11-16
7314;"2017-08-06T18:00:00Z";"06. aug 20.00";3;3;TRUE;18;1;43;-17;720;2;19;0;0;90;0;0;0;3;0;0;0;0;0;0;0;8;137;2;8;2017-11-16
7793;"2017-08-13T16:00:00Z";"13. aug 18.00";1;1;TRUE;19;0;43;0;720;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;145;16;8;2017-11-16
8279;"2017-08-20T16:00:00Z";"20. aug 18.00";3;2;FALSE;20;1;43;-28;694;4;32;0;0;90;0;0;0;3;0;0;0;0;0;0;0;8;159;14;8;2017-11-16
8775;"2017-09-10T16:00:00Z";"10. sep 18.00";1;1;TRUE;21;0;43;-6;689;12;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;161;12;8;2017-11-16
9273;"2017-09-18T17:00:00Z";"18. sep 19.00";3;2;FALSE;22;0;43;-14;675;2;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;170;7;8;2017-11-16
9835;"2017-09-24T16:00:00Z";"24. sep 18.00";0;1;TRUE;23;0;43;-8;667;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;177;11;8;2017-11-16
10336;"2017-10-01T16:00:00Z";"01. okt 18.00";2;0;FALSE;24;0;43;-14;653;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;188;9;8;2017-11-16
10839;"2017-10-15T16:00:00Z";"15. okt 18.00";5;1;FALSE;25;0;43;-8;645;0;8;0;0;45;0;0;0;2;0;0;0;0;0;0;0;8;200;15;8;2017-11-16
11409;"2017-10-21T16:00:00Z";"21. okt 18.00";1;1;TRUE;26;1;43;-6;639;0;6;0;0;86;0;0;0;1;0;0;1;0;0;0;0;8;201;4;8;2017-11-16
11912;"2017-10-30T18:00:00Z";"30. okt 19.00";4;0;FALSE;27;0;43;-11;628;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;211;5;8;2017-11-16
12415;"2017-11-05T19:00:00Z";"05. nov 20.00";2;1;TRUE;28;1;43;-9;619;0;9;0;0;84;0;0;0;1;0;0;1;0;0;0;0;8;217;8;8;2017-11-16
9;"2017-04-02T16:00:00Z";"02. apr 18.00";3;1;FALSE;1;0;50;0;608;0;0;0;0;45;0;0;0;2;0;0;0;0;0;0;0;9;5;12;9;2017-11-16
439;"2017-04-05T17:00:00Z";"05. apr 19.00";1;3;TRUE;2;0;50;-68;564;3;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;10;9;2017-11-16
871;"2017-04-09T18:00:00Z";"09. apr 20.00";1;1;FALSE;3;1;49;-83;485;2;85;0;0;54;0;0;0;1;0;0;0;0;0;0;0;9;21;13;9;2017-11-16
1303;"2017-04-17T16:00:00Z";"17. apr 18.00";3;1;TRUE;4;8;49;-45;440;0;45;0;0;90;1;0;0;1;0;0;0;0;0;0;0;9;25;5;9;2017-11-16
1736;"2017-04-23T16:00:00Z";"23. apr 18.00";0;0;FALSE;5;6;49;12;457;19;7;0;0;90;0;0;1;0;0;0;0;0;0;0;0;9;35;8;9;2017-11-16
2169;"2017-04-30T16:00:00Z";"30. apr 18.00";3;1;TRUE;6;2;49;62;524;70;8;0;0;90;0;0;0;1;0;0;0;0;0;0;0;9;42;14;9;2017-11-16
2603;"2017-05-06T16:00:00Z";"06. mai 18.00";0;1;FALSE;7;6;49;-13;518;9;22;0;0;90;0;0;1;0;0;0;0;0;0;0;0;9;49;6;9;2017-11-16
3039;"2017-05-12T17:00:00Z";"12. mai 19.00";0;1;TRUE;8;1;49;87;622;100;13;0;0;33;0;0;0;0;0;0;0;0;0;0;0;9;57;15;9;2017-11-16
3477;"2017-05-16T16:00:00Z";"16. mai 18.00";1;2;FALSE;9;2;49;-7;624;15;22;0;0;77;0;0;0;1;0;0;0;0;0;0;0;9;72;16;9;2017-11-16
3915;"2017-05-21T16:00:00Z";"21. mai 18.00";2;0;TRUE;10;12;49;9;636;23;14;0;0;87;0;2;1;0;0;0;0;0;0;0;0;9;75;9;9;2017-11-16
4354;"2017-05-28T16:00:00Z";"28. mai 18.00";1;1;FALSE;11;2;49;176;842;192;16;0;0;90;0;0;0;1;0;0;0;0;0;0;0;9;82;2;9;2017-11-16
4793;"2017-06-04T16:00:00Z";"04. jun 18.00";0;1;TRUE;12;2;50;396;1261;416;20;0;0;90;0;0;0;1;0;0;0;0;0;0;0;9;91;3;9;2017-11-16
5232;"2017-06-17T16:00:00Z";"17. jun 18.00";1;1;FALSE;13;2;50;61;1337;93;32;0;0;90;0;0;0;1;0;0;0;0;0;0;0;9;97;4;9;2017-11-16
5671;"2017-06-25T16:00:00Z";"25. jun 18.00";5;1;TRUE;14;1;50;-46;1294;23;69;0;0;90;0;0;0;1;0;0;1;0;0;0;0;9;131;7;9;2017-11-16
6110;"2017-07-01T18:15:00Z";"01. jul 20.15";1;0;FALSE;15;2;50;-16;1283;30;46;0;0;65;0;0;0;1;0;0;0;0;0;0;0;9;113;11;9;2017-11-16
6550;"2017-07-08T16:00:00Z";"08. jul 18.00";0;3;TRUE;16;1;50;-15;1271;32;47;0;0;90;0;0;0;3;0;0;0;0;0;0;0;9;115;6;9;2017-11-16
6875;"2017-07-16T16:00:00Z";"16. jul 18.00";2;0;FALSE;17;1;50;-92;1181;7;99;0;0;90;0;0;0;2;0;0;0;0;0;0;0;9;126;3;9;2017-11-16
7315;"2017-08-06T18:00:00Z";"06. aug 20.00";3;3;TRUE;18;1;49;-59;1124;16;75;0;0;14;0;0;0;0;0;0;0;0;0;0;0;9;137;2;9;2017-11-16
7794;"2017-08-13T16:00:00Z";"13. aug 18.00";1;1;TRUE;19;4;49;-29;1095;23;52;0;0;90;0;1;0;1;0;0;1;0;0;0;0;9;145;16;9;2017-11-16
8280;"2017-08-20T16:00:00Z";"20. aug 18.00";3;2;FALSE;20;0;49;-27;1072;24;51;0;0;90;0;0;0;3;0;0;1;0;0;0;0;9;159;14;9;2017-11-16
8776;"2017-09-10T16:00:00Z";"10. sep 18.00";1;1;TRUE;21;0;49;-118;956;4;122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;161;12;9;2017-11-16
9274;"2017-09-18T17:00:00Z";"18. sep 19.00";3;2;FALSE;22;-1;48;-49;907;3;52;0;0;90;0;0;0;3;0;0;0;0;0;0;1;9;170;7;9;2017-11-16
9836;"2017-09-24T16:00:00Z";"24. sep 18.00";0;1;TRUE;23;2;48;-2;905;24;26;0;0;90;0;0;0;1;0;0;0;0;0;0;0;9;177;11;9;2017-11-16
10337;"2017-10-01T16:00:00Z";"01. okt 18.00";2;0;FALSE;24;1;48;-28;878;1;29;0;0;90;0;0;0;2;0;0;0;0;0;0;0;9;188;9;9;2017-11-16
10840;"2017-10-15T16:00:00Z";"15. okt 18.00";5;1;FALSE;25;0;48;-30;849;1;31;0;0;90;0;0;0;5;0;0;0;0;0;0;0;9;200;15;9;2017-11-16
11410;"2017-10-21T16:00:00Z";"21. okt 18.00";1;1;TRUE;26;6;48;-7;842;8;15;0;0;75;0;0;1;0;0;0;0;0;0;0;0;9;201;4;9;2017-11-16
11913;"2017-10-30T18:00:00Z";"30. okt 19.00";4;0;FALSE;27;-1;48;-24;818;1;25;0;0;90;0;0;0;4;0;0;1;0;0;0;0;9;211;5;9;2017-11-16
12416;"2017-11-05T19:00:00Z";"05. nov 20.00";2;1;TRUE;28;2;47;-16;802;1;17;0;0;90;0;0;0;1;0;0;0;0;0;0;0;9;217;8;9;2017-11-16
10;"2017-04-02T16:00:00Z";"02. apr 18.00";3;1;FALSE;1;0;40;0;2658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;5;12;10;2017-11-16
440;"2017-04-05T17:00:00Z";"05. apr 19.00";1;3;TRUE;2;0;40;-132;2668;19;151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;9;10;10;2017-11-16
872;"2017-04-09T18:00:00Z";"09. apr 20.00";1;1;FALSE;3;0;40;-142;2542;15;157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;21;13;10;2017-11-16
1304;"2017-04-17T16:00:00Z";"17. apr 18.00";3;1;TRUE;4;0;40;-163;2387;2;165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;25;5;10;2017-11-16
1737;"2017-04-23T16:00:00Z";"23. apr 18.00";0;0;FALSE;5;0;40;-96;2295;9;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;35;8;10;2017-11-16
2170;"2017-04-30T16:00:00Z";"30. apr 18.00";3;1;TRUE;6;0;39;-102;2198;4;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;42;14;10;2017-11-16
2604;"2017-05-06T16:00:00Z";"06. mai 18.00";0;1;FALSE;7;0;39;-63;2136;2;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;49;6;10;2017-11-16
3040;"2017-05-12T17:00:00Z";"12. mai 19.00";0;1;TRUE;8;0;39;-64;2075;2;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;57;15;10;2017-11-16
3478;"2017-05-16T16:00:00Z";"16. mai 18.00";1;2;FALSE;9;1;39;-46;2030;4;50;0;0;13;0;0;0;0;0;0;0;0;0;0;0;10;72;16;10;2017-11-16
3916;"2017-05-21T16:00:00Z";"21. mai 18.00";2;0;TRUE;10;0;38;-25;2008;19;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;75;9;10;2017-11-16
4355;"2017-05-28T16:00:00Z";"28. mai 18.00";1;1;FALSE;11;0;38;-26;1984;8;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;82;2;10;2017-11-16
4794;"2017-06-04T16:00:00Z";"04. jun 18.00";0;1;TRUE;12;0;38;-19;1967;9;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;91;3;10;2017-11-16
5233;"2017-06-17T16:00:00Z";"17. jun 18.00";1;1;FALSE;13;0;38;-26;1942;6;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;97;4;10;2017-11-16
5672;"2017-06-25T16:00:00Z";"25. jun 18.00";5;1;TRUE;14;0;38;-36;1907;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;131;7;10;2017-11-16
6111;"2017-07-01T18:15:00Z";"01. jul 20.15";1;0;FALSE;15;0;37;-8;1901;10;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;113;11;10;2017-11-16
6551;"2017-07-08T16:00:00Z";"08. jul 18.00";0;3;TRUE;16;0;37;-2;1902;17;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;115;6;10;2017-11-16
6876;"2017-07-16T16:00:00Z";"16. jul 18.00";2;0;FALSE;17;0;37;9;1914;18;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;126;3;10;2017-11-16
7316;"2017-08-06T18:00:00Z";"06. aug 20.00";3;3;TRUE;18;0;37;22;1940;39;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;137;2;10;2017-11-16
7795;"2017-08-13T16:00:00Z";"13. aug 18.00";1;1;TRUE;19;0;37;50;1993;55;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;145;16;10;2017-11-16
8281;"2017-08-20T16:00:00Z";"20. aug 18.00";3;2;FALSE;20;0;37;57;2053;79;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;159;14;10;2017-11-16
8777;"2017-09-10T16:00:00Z";"10. sep 18.00";1;1;TRUE;21;0;37;34;2093;64;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;161;12;10;2017-11-16
9275;"2017-09-18T17:00:00Z";"18. sep 19.00";3;2;FALSE;22;0;37;0;2094;22;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;170;7;10;2017-11-16
9837;"2017-09-24T16:00:00Z";"24. sep 18.00";0;1;TRUE;23;0;37;7;2103;23;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;177;11;10;2017-11-16
10338;"2017-10-01T16:00:00Z";"01. okt 18.00";2;0;FALSE;24;0;37;28;2133;38;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;188;9;10;2017-11-16
10841;"2017-10-15T16:00:00Z";"15. okt 18.00";5;1;FALSE;25;0;37;5;2138;19;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;200;15;10;2017-11-16
11411;"2017-10-21T16:00:00Z";"21. okt 18.00";1;1;TRUE;26;0;37;-2;2137;13;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;201;4;10;2017-11-16
11914;"2017-10-30T18:00:00Z";"30. okt 19.00";4;0;FALSE;27;0;37;3;2143;12;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;211;5;10;2017-11-16
12417;"2017-11-05T19:00:00Z";"05. nov 20.00";2;1;TRUE;28;0;37;-1;2142;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;217;8;10;2017-11-16
11;"2017-04-02T16:00:00Z";"02. apr 18.00";3;1;FALSE;1;0;40;0;812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;5;12;11;2017-11-16
441;"2017-04-05T17:00:00Z";"05. apr 19.00";1;3;TRUE;2;0;40;-30;814;5;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;9;10;11;2017-11-16
873;"2017-04-09T18:00:00Z";"09. apr 20.00";1;1;FALSE;3;0;40;-39;781;2;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;21;13;11;2017-11-16
1305;"2017-04-17T16:00:00Z";"17. apr 18.00";3;1;TRUE;4;0;40;-30;754;4;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;25;5;11;2017-11-16
1738;"2017-04-23T16:00:00Z";"23. apr 18.00";0;0;FALSE;5;0;40;-33;721;2;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;35;8;11;2017-11-16
2171;"2017-04-30T16:00:00Z";"30. apr 18.00";3;1;TRUE;6;0;39;-31;693;3;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;42;14;11;2017-11-16
