"id";"photo";"web_name";"team_code";"status";"code";"first_name";"second_name";"squad_number";"news";"now_cost";"chance_of_playing_this_round";"chance_of_playing_next_round";"value_form";"value_season";"cost_change_start";"cost_change_event";"cost_change_start_fall";"cost_change_event_fall";"in_dreamteam";"dreamteam_count";"selected_by_percent";"form";"transfers_out";"transfers_in";"transfers_out_event";"transfers_in_event";"loans_in";"loans_out";"loaned_in";"loaned_out";"total_points";"event_points";"points_per_game";"ep_this";"ep_next";"special";"minutes";"goals_scored";"assists";"clean_sheets";"goals_conceded";"penalties_saved";"penalties_missed";"yellow_cards";"red_cards";"saves";"bonus";"own_goals";"element_type";"team";"dato";"navn";"posisjon";"team_navn"
328;"202265.jpg";"Gundersen";310;"a";202265;"Jostein";"Gundersen";26;"";43;NA;NA;"0.9";"8.6";-2;0;2;0;FALSE;1;0,2;"4.0";134;84;0;0;0;0;0;0;37;1;"1.9";"4.0";"4.0";FALSE;1163;1;0;1;25;0;0;2;0;0;5;0;2;14;2017-11-16;"Jostein Gundersen";"Forsvar";"TIL"
329;"213398.jpg";"Jenssen";310;"a";213398;"Ulrik";"Jenssen";8;"";47;NA;NA;"0.9";"11.9";-3;0;3;0;FALSE;1;0,9;"4.0";626;90;0;0;0;0;0;0;56;6;"2.2";"4.0";"4.0";FALSE;2019;1;0;4;40;0;0;3;0;0;4;0;2;14;2017-11-16;"Ulrik Jenssen";"Forsvar";"TIL"
330;"16058.jpg";"Pedersen";310;"a";16058;"Morten";"Gamst Pedersen";7;"";52;NA;NA;"1.0";"15.6";-3;0;3;0;FALSE;0;4,1;"5.3";3590;3293;21;29;0;0;0;0;81;3;"3.7";"5.0";"5.0";FALSE;1886;0;10;4;33;0;0;2;1;0;9;0;3;14;2017-11-16;"Morten Gamst Pedersen";"Midtbane";"TIL"
331;"62063.jpg";"Landu Landu";310;"a";62063;"Christian";"Landu Landu";6;"";46;NA;NA;"0.2";"9.3";-4;0;4;0;FALSE;1;1,3;"1.0";976;201;5;1;0;0;0;0;43;1;"1.9";"1.0";"1.0";FALSE;1374;1;1;2;25;0;0;4;0;0;0;0;3;14;2017-11-16;"Christian Landu Landu";"Midtbane";"TIL"
332;"63792.jpg";"Johansen";310;"i";63792;"Jonas";"Johansen";11;"Kne - Sjanse for å spille: 0%";41;NA;NA;"0.0";"1.0";-4;0;4;0;FALSE;0;1,4;"0.0";988;307;5;1;0;0;0;0;4;0;"2.0";"0.0";"0.0";FALSE;147;0;0;1;3;0;0;0;0;0;0;0;3;14;2017-11-16;"Jonas Johansen";"Midtbane";"TIL"
333;"63797.jpg";"Andersen";310;"a";63797;"Magnus";"Andersen";15;"";60;NA;NA;"0.2";"4.2";-5;0;5;0;FALSE;0;0,4;"1.0";289;34;0;0;0;0;0;0;25;0;"1.7";"1.0";"1.0";FALSE;692;0;1;1;8;0;0;1;0;0;0;0;3;14;2017-11-16;"Magnus Andersen";"Midtbane";"TIL"
334;"87069.jpg";"Åsen";310;"a";87069;"Gjermund";"Åsen";23;"";59;NA;NA;"1.2";"18.0";-1;0;1;0;FALSE;2;6,5;"7.0";5334;7809;24;170;0;0;0;0;106;9;"3.9";"7.0";"7.0";FALSE;2271;3;8;5;44;0;0;3;0;0;13;0;3;14;2017-11-16;"Gjermund Åsen";"Midtbane";"TIL"
335;"101124.jpg";"Frantzen";310;"i";101124;"William";"Frantzen";19;"Ukjent - Sjanse for å spille: 0%";43;NA;NA;"0.0";"0.0";-2;0;2;0;FALSE;0;0,3;"0.0";117;28;1;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;14;2017-11-16;"William Frantzen";"Midtbane";"TIL"
336;"172946.jpg";"Sigurðarson";310;"a";172946;"Aron";"Sigurðarson";17;"";60;NA;NA;"0.0";"12.3";-5;0;5;0;FALSE;2;3,9;"0.0";5197;3591;25;0;0;0;0;0;74;0;"3.5";"0.0";"0.0";FALSE;1629;3;3;2;32;0;0;1;0;0;10;0;3;14;2017-11-16;"Aron Sigurðarson";"Midtbane";"TIL"
337;"185766.jpg";"Ingebrigtsen";310;"a";185766;"Mikael";"Ingebrigtsen";24;"";57;NA;NA;"0.7";"14.7";-3;0;3;0;FALSE;0;0,6;"4.0";474;444;2;11;0;0;0;0;84;8;"3.4";"4.0";"4.0";FALSE;1591;8;1;2;29;0;0;2;0;0;0;0;3;14;2017-11-16;"Mikael Ingebrigtsen";"Midtbane";"TIL"
338;"208021.jpg";"Michalsen";310;"u";208021;"Fredrik";"Michalsen";27;"Utlånt til Fjölnir FC";46;0;0;"0.0";"0.0";-4;0;4;0;FALSE;0;0,1;"0.0";38;6;1;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;9;0;0;0;0;0;0;1;0;0;0;0;3;14;2017-11-16;"Fredrik Michalsen";"Midtbane";"TIL"
339;"171039.jpg";"Espejord";310;"a";171039;"Runar";"Espejord";30;"";56;NA;NA;"0.2";"1.1";-4;0;4;0;FALSE;0;0,5;"1.3";1109;29;0;1;0;0;0;0;6;2;"1.5";"1.0";"1.0";FALSE;187;0;0;2;0;0;0;0;0;0;0;0;4;14;2017-11-16;"Runar Espejord";"Angrep";"TIL"
340;"95471.jpg";"Vuk";310;"a";95471;"Slobodan";"Vuk";9;"";66;NA;NA;"0.0";"1.7";-4;0;4;0;FALSE;0;0,4;"0.0";605;19;1;0;0;0;0;0;11;0;"1.2";"0.0";"0.0";FALSE;240;0;0;0;5;0;0;0;0;0;0;0;4;14;2017-11-16;"Slobodan Vuk";"Angrep";"TIL"
341;"63734.jpg";"Lehne Olsen";310;"a";63734;"Thomas";"Lehne Olsen";10;"";65;NA;NA;"1.1";"18.6";0;1;0;-1;FALSE;3;8,8;"7.0";4288;7801;49;341;0;0;0;0;119;6;"4.6";"7.0";"7.0";FALSE;2172;9;5;5;38;0;0;2;0;0;19;0;4;14;2017-11-16;"Thomas Lehne Olsen";"Angrep";"TIL"
342;"61776.jpg";"Sandberg";311;"a";61776;"Marcus";"Sandberg";1;"";47;NA;NA;"0.0";"10.4";-3;0;3;0;FALSE;1;3,1;"0.0";1741;1129;7;1;0;0;0;0;49;0;"3.1";"0.0";"0.0";FALSE;1440;0;0;5;21;0;0;2;0;40;1;0;1;15;2017-11-16;"Marcus Sandberg";"Keeper";"VIF"
343;"81897.jpg";"Falch";311;"u";81897;"Aslak";"Falch";30;"Solgt til IFK Norrköping";42;0;0;"0.0";"0.0";-3;0;3;0;FALSE;0;0,2;"0.0";143;20;1;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;15;2017-11-16;"Aslak Falch";"Keeper";"VIF"
344;"223081.jpg";"Klaesson";311;"a";223081;"Kristoffer";"Klaesson";13;"";39;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,8;"0.0";141;262;1;3;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;15;2017-11-16;"Kristoffer Klaesson";"Keeper";"VIF"
345;"208947.jpg";"Moller";311;"u";208947;"Adrian Jonuzi";"Moller";34;"Utilgjengelig";40;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,5;"0.0";160;1;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;15;2017-11-16;"Adrian Jonuzi Moller";"Keeper";"VIF"
346;"62018.jpg";"Jonatan Tollas";311;"a";62018;"Jonatan";"Tollås Nation";4;"";60;NA;NA;"0.2";"15.3";5;0;-5;0;FALSE;2;10,6;"1.3";4789;8397;60;43;0;0;0;0;92;1;"3.4";"1.0";"1.0";FALSE;2402;3;0;7;37;0;0;2;1;0;11;0;2;15;2017-11-16;"Jonatan Tollås Nation";"Forsvar";"VIF"
347;"66539.jpg";"Lundström";311;"a";66539;"Robert";"Lundström";5;"";55;NA;NA;"0.4";"15.6";0;0;0;0;FALSE;3;4,8;"2.3";2874;2671;16;40;0;0;0;0;86;1;"3.3";"2.0";"2.0";FALSE;2340;1;6;7;39;0;0;6;0;0;4;0;2;15;2017-11-16;"Robert Lundström";"Forsvar";"VIF"
348;"164716.jpg";"Näsberg";311;"a";164716;"Ivan";"Näsberg";22;"";44;NA;NA;"0.2";"9.3";-6;0;6;0;FALSE;2;2,5;"0.7";2672;2440;6;2;0;0;0;0;41;0;"3.2";"1.0";"1.0";FALSE;1086;1;1;4;17;0;0;3;0;0;2;1;2;15;2017-11-16;"Ivan Näsberg";"Forsvar";"VIF"
349;"206042.jpg";"Nakkim";311;"a";206042;"Markus";"Nakkim";2;"";43;NA;NA;"0.0";"2.6";-7;0;7;0;FALSE;0;2,2;"0.0";2504;221;3;0;0;0;0;0;11;0;"1.4";"0.0";"0.0";FALSE;598;0;0;1;16;0;0;0;0;0;0;0;2;15;2017-11-16;"Markus Nakkim";"Forsvar";"VIF"
350;"227453.jpg";"Sandrakumar";311;"a";227453;"Mathusan";"Sandrakumar";31;"";38;NA;NA;"0.0";"0.0";-2;0;2;0;FALSE;0;0,7;"0.0";225;147;1;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;15;2017-11-16;"Mathusan Sandrakumar";"Forsvar";"VIF"
351;"233939.jpg";"Hay";311;"a";233939;"Kristoffer";"Hay";38;"";39;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,6;"0.0";168;76;0;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;15;2017-11-16;"Kristoffer Hay";"Forsvar";"VIF"
352;"26922.jpg";"Grindheim";311;"a";26922;"Christian";"Grindheim";19;"";66;NA;NA;"0.4";"12.4";-4;0;4;0;FALSE;2;3,4;"2.7";2890;2078;43;11;0;0;0;0;82;1;"3.9";"3.0";"3.0";FALSE;1581;4;5;4;23;0;0;2;0;0;8;0;3;15;2017-11-16;"Christian Grindheim";"Midtbane";"VIF"
353;"41414.jpg";"Holm";311;"a";41414;"Daniel Fredheim";"Holm";7;"";63;NA;NA;"0.0";"4.9";-2;0;2;0;FALSE;0;0,5;"0.0";1044;400;1;0;0;0;0;0;31;0;"2.8";"0.0";"0.0";FALSE;701;0;2;2;9;0;0;0;0;0;4;0;3;15;2017-11-16;"Daniel Fredheim Holm";"Midtbane";"VIF"
354;"62003.jpg";"Lekven";311;"a";62003;"Magnus";"Lekven";8;"";51;NA;NA;"0.4";"11.4";-4;0;4;0;FALSE;0;0,9;"2.0";1115;349;6;0;0;0;0;0;58;1;"2.4";"2.0";"2.0";FALSE;1941;1;1;6;32;0;0;2;0;0;2;0;3;15;2017-11-16;"Magnus Lekven";"Midtbane";"VIF"
355;"96123.jpg";"Stengel";311;"a";96123;"Herman";"Stengel";14;"";59;NA;NA;"1.4";"13.9";-1;0;1;0;FALSE;3;4;"8.3";2183;2389;29;61;0;0;0;0;82;2;"4.1";"8.0";"8.0";FALSE;1308;6;4;4;20;0;0;2;0;0;5;0;3;15;2017-11-16;"Herman Stengel";"Midtbane";"VIF"
356;"124064.jpg";"Zahid";311;"u";124064;"Ghayas";"Zahid";10;"Solgt til Apoel";105;0;0;"0.0";"9.1";0;0;0;0;FALSE;3;7,2;"0.0";13076;6671;15;0;0;0;0;0;96;0;"5.3";"0.0";"0.0";FALSE;1577;5;5;6;22;0;0;4;0;0;18;0;3;15;2017-11-16;"Ghayas Zahid";"Midtbane";"VIF"
357;"157311.jpg";"Agyiri";311;"a";157311;"Ernest";"Agyiri";39;"";56;NA;NA;"0.0";"0.9";-4;0;4;0;FALSE;0;0,1;"0.0";243;15;0;0;0;0;0;0;5;0;"0.8";"0.0";"0.0";FALSE;145;0;0;0;2;0;0;1;0;0;0;0;3;15;2017-11-16;"Ernest Agyiri";"Midtbane";"VIF"
358;"170059.jpg";"Fridjónsson";311;"a";170059;"Samúel Kári";"Fridjónsson";27;"";43;NA;NA;"0.9";"6.4";-7;-1;7;1;FALSE;1;0,8;"3.7";684;1241;16;3;0;0;0;0;28;2;"2.8";"4.0";"4.0";FALSE;573;2;0;0;13;0;0;1;0;0;3;0;3;15;2017-11-16;"Samúel Kári Fridjónsson";"Midtbane";"VIF"
359;"178460.jpg";"Lindkvist";311;"u";178460;"Rasmus";"Lindkvist";9;"Solgt til AIK";68;0;0;"0.0";"3.7";-2;0;2;0;FALSE;0;1,6;"0.0";1364;83;1;0;0;0;0;0;25;0;"4.2";"0.0";"0.0";FALSE;540;0;3;1;7;0;0;0;0;0;3;0;3;15;2017-11-16;"Rasmus Lindkvist";"Midtbane";"VIF"
360;"247417.jpg";"Dønnum";311;"a";247417;"Aron";"Dønnum";26;"";44;NA;NA;"0.0";"1.6";-1;0;1;0;FALSE;0;0,2;"0.0";124;103;0;0;0;0;0;0;7;0;"1.2";"0.0";"0.0";FALSE;244;0;0;0;3;0;0;1;0;0;0;0;3;15;2017-11-16;"Aron Dønnum";"Midtbane";"VIF"
361;"224094.jpg";"Juklerød";311;"a";224094;"Simen";"Juklerød";21;"";63;NA;NA;"1.3";"11.6";-2;0;2;0;FALSE;2;4,1;"8.0";1121;2836;104;58;0;0;0;0;73;2;"3.8";"8.0";"8.0";FALSE;1618;5;1;4;32;0;0;2;0;0;6;0;3;15;2017-11-16;"Simen Juklerød";"Midtbane";"VIF"
362;"224141.jpg";"Castro";311;"u";224141;"Niklas";"Castro";17;"Utilgjengelig";50;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";168;5;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;15;2017-11-16;"Niklas Castro";"Midtbane";"VIF"
363;"233941.jpg";"Grødem";311;"u";233941;"Magnus Retsius";"Grødem";29;"Utlånt";51;0;0;"0.0";"2.0";-4;0;4;0;FALSE;0;0,2;"0.0";192;94;0;0;0;0;0;0;10;0;"2.0";"0.0";"0.0";FALSE;175;1;0;0;3;0;0;0;0;0;0;0;3;15;2017-11-16;"Magnus Retsius Grødem";"Midtbane";"VIF"
364;"245748.jpg";"Myhre";311;"a";245748;"Felix Horn";"Myhre";23;"";44;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,2;"0.0";84;10;1;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;2;0;0;0;0;0;0;1;0;0;0;0;3;15;2017-11-16;"Felix Horn Myhre";"Midtbane";"VIF"
365;"56003.jpg";"Abdellaoue";311;"i";56003;"Mohammed";"Abdellaoue";25;"Ukjent - Sjanse for å spille: 0%";91;NA;NA;"0.0";"3.2";-4;0;4;0;FALSE;0;5,4;"0.0";13830;764;4;0;0;0;0;0;29;0;"2.4";"0.0";"0.0";FALSE;808;2;0;2;10;0;0;0;0;0;0;0;4;15;2017-11-16;"Mohammed Abdellaoue";"Angrep";"VIF"
366;"106302.jpg";"Johansen";311;"a";106302;"Henrik Kjelsrud";"Johansen";20;"";64;NA;NA;"0.4";"8.6";-1;0;1;0;FALSE;1;2,9;"2.7";734;2488;159;18;0;0;0;0;55;2;"2.8";"3.0";"3.0";FALSE;1212;2;4;2;26;0;0;1;0;0;4;0;4;15;2017-11-16;"Henrik Kjelsrud Johansen";"Angrep";"VIF"
367;"233940.jpg";"Elsebutangen";311;"a";233940;"Thomas";"Elsebutangen";28;"";43;NA;NA;"0.0";"0.0";-2;0;2;0;FALSE;0;0,4;"0.0";274;99;1;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;15;2017-11-16;"Thomas Elsebutangen";"Angrep";"VIF"
368;"95524.jpg";"Finne";311;"a";95524;"Bård";"Finne";11;"";84;NA;NA;"0.1";"7.3";-6;0;6;0;FALSE;0;5,5;"0.7";7329;5027;20;4;0;0;0;0;61;1;"2.8";"1.0";"1.0";FALSE;1466;4;1;6;25;0;0;1;0;0;3;0;4;15;2017-11-16;"Bård Finne";"Angrep";"VIF"
369;"27769.jpg";"Austbø";312;"a";27769;"Iven";"Austbø";1;"";46;NA;NA;"0.2";"11.3";-4;0;4;0;FALSE;0;2,8;"1.0";1501;332;3;0;0;0;0;0;52;3;"2.4";"1.0";"1.0";FALSE;1980;0;0;2;39;0;0;1;0;60;3;0;1;16;2017-11-16;"Iven Austbø";"Keeper";"VIK"
370;"207858.jpg";"Wichne";312;"a";207858;"Amund";"Wichne";15;"";43;NA;NA;"0.0";"3.3";-2;0;2;0;FALSE;0;0,2;"0.0";54;32;1;0;0;0;0;0;14;0;"2.3";"0.0";"0.0";FALSE;540;0;0;1;16;0;0;1;0;19;1;0;1;16;2017-11-16;"Amund Wichne";"Keeper";"VIK"
371;"77244.jpg";"Mets";312;"u";77244;"Karol";"Mets";6;"Solgt til NAC Breda";51;0;0;"0.0";"5.3";-4;0;4;0;FALSE;0;0,8;"0.0";585;43;0;0;0;0;0;0;27;0;"1.8";"0.0";"0.0";FALSE;1350;0;0;1;24;0;0;3;0;0;3;0;2;16;2017-11-16;"Karol Mets";"Forsvar";"VIK"
372;"103767.jpg";"Kronberg";312;"a";103767;"Claes Phillip";"Kronberg";22;"";45;NA;NA;"-0.1";"12.9";-5;0;5;0;FALSE;1;0,7;"-0.3";526;222;1;0;0;0;0;0;58;0;"2.2";"0.0";"0.0";FALSE;2312;0;4;3;51;0;0;0;0;0;0;0;2;16;2017-11-16;"Claes Phillip Kronberg";"Forsvar";"VIK"
373;"182170.jpg";"Martinsen";312;"a";182170;"Rasmus";"Martinsen";2;"";46;NA;NA;"-0.2";"6.5";-4;0;4;0;FALSE;0;0,3;"-1.0";141;27;0;0;0;0;0;0;30;0;"2.3";"0.0";"0.0";FALSE;1142;1;0;3;25;0;0;3;1;0;0;0;2;16;2017-11-16;"Rasmus Martinsen";"Forsvar";"VIK"
374;"213783.jpg";"Ryerson";312;"a";213783;"Julian";"Ryerson";18;"";43;NA;NA;"0.1";"17.4";-2;0;2;0;FALSE;3;7,3;"0.3";6654;5471;31;8;0;0;0;0;75;1;"2.9";"0.0";"0.0";FALSE;2326;3;1;3;51;0;0;6;0;0;14;0;2;16;2017-11-16;"Julian Ryerson";"Forsvar";"VIK"
375;"221235.jpg";"Steen";312;"u";221235;"Erik";"Steen";26;"Utilgjengelig";40;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,8;"0.0";563;5;1;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;16;2017-11-16;"Erik Steen";"Forsvar";"VIK"
376;"116138.jpg";"Haugen";312;"a";116138;"Kristoffer";"Haugen";28;"";52;NA;NA;"0.1";"13.1";-3;0;3;0;FALSE;2;1,4;"0.3";712;177;5;1;0;0;0;0;68;2;"2.5";"0.0";"0.0";FALSE;2430;3;2;3;54;0;0;4;0;0;1;0;2;16;2017-11-16;"Kristoffer Haugen";"Forsvar";"VIK"
377;"62064.jpg";"Danielsen";312;"a";62064;"Andrè";"Danielsen";14;"";61;NA;NA;"0.2";"12.0";-4;0;4;0;FALSE;0;1,2;"1.3";1001;429;0;1;0;0;0;0;73;5;"2.8";"1.0";"1.0";FALSE;2330;1;6;3;49;0;0;4;1;0;2;0;3;16;2017-11-16;"Andrè Danielsen";"Midtbane";"VIK"
378;"66756.jpg";"Ernemann";312;"a";66756;"Steffen";"Ernemann";17;"";48;NA;NA;"0.2";"7.5";-7;0;7;0;FALSE;0;0,6;"1.0";798;234;0;0;0;0;0;0;36;0;"1.8";"1.0";"1.0";FALSE;1493;0;0;4;30;0;0;4;0;0;1;0;3;16;2017-11-16;"Steffen Ernemann";"Midtbane";"VIK"
379;"80506.jpg";"Ibrahim";311;"a";80506;"Abdisalam";"Ibrahim";6;"";54;NA;NA;"0.0";"4.8";-6;-1;6;1;FALSE;0;1,1;"0.0";1079;550;2;0;0;0;0;0;26;0;"1.6";"0.0";"0.0";FALSE;867;0;0;4;16;0;0;2;0;0;0;0;3;15;2017-11-16;"Abdisalam Ibrahim";"Midtbane";"VIF"
380;"111801.jpg";"Haukås";312;"a";111801;"Michael";"Haukås";19;"";46;NA;NA;"0.2";"3.9";-4;0;4;0;FALSE;0;0,2;"0.7";210;95;2;0;0;0;0;0;18;2;"1.4";"1.0";"1.0";FALSE;532;0;0;0;14;0;0;0;0;0;0;0;3;16;2017-11-16;"Michael Haukås";"Midtbane";"VIK"
381;"111835.jpg";"Bytyqi";312;"a";111835;"Zymer";"Bytyqi";11;"";55;NA;NA;"0.7";"10.5";-5;0;5;0;FALSE;0;0,6;"3.7";541;182;1;0;0;0;0;0;58;7;"2.5";"4.0";"4.0";FALSE;1254;1;3;3;24;0;0;1;0;0;7;0;3;16;2017-11-16;"Zymer Bytyqi";"Midtbane";"VIK"
382;"158560.jpg";"Aasheim";312;"a";158560;"Tor Andre";"Aasheim";20;"";47;NA;NA;"0.1";"3.4";-3;0;3;0;FALSE;0;0,1;"0.3";57;9;0;0;0;0;0;0;16;0;"1.8";"0.0";"0.0";FALSE;450;0;0;2;6;0;0;0;0;0;0;0;3;16;2017-11-16;"Tor Andre Aasheim";"Midtbane";"VIK"
383;"206044.jpg";"Adegbenro";197;"a";206044;"Samuel";"Adegbenro";28;"";84;NA;NA;"0.2";"14.4";9;0;-9;0;TRUE;3;27,5;"2.0";17698;29328;270;118;0;0;0;0;121;1;"5.3";"2.0";"2.0";FALSE;1791;8;6;7;24;0;0;6;0;0;19;0;3;8;2017-11-16;"Samuel Adegbenro";"Midtbane";"RBK"
384;"213784.jpg";"Kleppa";312;"a";213784;"Herman";"Kleppa";21;"";42;NA;NA;"0.0";"0.0";-3;0;3;0;FALSE;0;0,8;"0.0";330;99;0;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;16;2017-11-16;"Herman Kleppa";"Midtbane";"VIK"
385;"221236.jpg";"Michalsen";312;"a";221236;"Stian";"Michalsen";30;"";50;NA;NA;"0.0";"1.4";-5;0;5;0;FALSE;0;0,3;"0.0";258;12;0;0;0;0;0;0;7;0;"1.2";"0.0";"0.0";FALSE;151;0;0;0;2;0;0;0;0;0;0;0;3;16;2017-11-16;"Stian Michalsen";"Midtbane";"VIK"
386;"224092.jpg";"Usman Sale";312;"a";224092;"Usman Sani";"Sale Hassan";25;"";50;NA;NA;"0.0";"4.4";-5;0;5;0;FALSE;0;0,1;"0.0";71;39;0;0;0;0;0;0;22;0;"2.8";"0.0";"0.0";FALSE;569;0;2;2;13;0;0;3;0;0;4;0;3;16;2017-11-16;"Usman Sani Sale Hassan";"Midtbane";"VIK"
387;"168428.jpg";"Pedersen";312;"u";168428;"Patrick";"Pedersen";9;"Solgt til Valur";61;0;0;"0.0";"1.6";-4;0;4;0;FALSE;0;0,4;"0.0";299;37;0;0;0;0;0;0;10;0;"1.7";"0.0";"0.0";FALSE;90;1;0;0;2;0;0;0;0;0;0;0;4;16;2017-11-16;"Patrick Pedersen";"Angrep";"VIK"
388;"221237.jpg";"Bringaker";312;"a";221237;"Mathias";"Bringaker";27;"";51;NA;NA;"0.2";"7.3";-4;0;4;0;FALSE;0;0,6;"1.0";572;252;3;0;0;0;0;0;37;1;"1.7";"1.0";"1.0";FALSE;913;2;0;3;20;0;0;1;0;0;0;0;4;16;2017-11-16;"Mathias Bringaker";"Angrep";"VIK"
389;"224091.jpg";"Udo";312;"u";224091;"Aniekpeno";"Udo";NA;"Utilgjengelig";50;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";269;5;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;16;2017-11-16;"Aniekpeno Udo";"Angrep";"VIK"
390;"154559.jpg";"Ledger";312;"u";154559;"Michael";"Ledger";4;"Tilbake til Sunderland";46;0;0;"0.0";"5.2";-4;0;4;0;FALSE;0;0,2;"0.0";243;79;1;0;0;0;0;0;24;0;"1.8";"0.0";"0.0";FALSE;1170;0;1;1;23;0;0;0;0;0;1;1;2;16;2017-11-16;"Michael Ledger";"Forsvar";"VIK"
391;"58276.jpg";"Appiah";312;"u";58276;"Kwesi";"Appiah";10;"Solgt til AFC Wimbledon";66;0;0;"0.0";"5.0";-4;0;4;0;FALSE;0;1,1;"0.0";1576;401;0;0;0;0;0;0;33;0;"2.8";"0.0";"0.0";FALSE;869;3;0;1;17;0;0;0;0;0;0;0;4;16;2017-11-16;"Kwesi Appiah";"Angrep";"VIK"
392;"224096.jpg";"Tafjord";2745;"a";224096;"Sigurd";"Tafjord";39;"";38;NA;NA;"0.0";"0.0";-2;0;2;0;FALSE;0;0,5;"0.0";185;43;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2017-11-16;"Sigurd Tafjord";"Forsvar";"AAFK"
393;"227283.jpg";"Ari Jónsson";303;"a";227283;"Vidar";"Ari Jónsson";6;"";51;NA;NA;"0.0";"5.7";-4;-1;4;1;FALSE;0;0,4;"0.0";338;192;3;0;0;0;0;0;29;0;"2.9";"0.0";"0.0";FALSE;608;1;1;2;10;0;0;0;0;0;0;0;2;2;2017-11-16;"Vidar Ari Jónsson";"Forsvar";"BRA"
394;"66855.jpg";"Soares";3376;"u";66855;"Bruno";"Soares";14;"Solgt til Hapoel Tel Aviv";48;0;0;"0.0";"0.0";-2;0;2;0;FALSE;0;0,2;"0.0";175;7;1;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2017-11-16;"Bruno Soares";"Forsvar";"FKH"
395;"95686.jpg";"Haraldseid";3376;"a";95686;"Kristoffer";"Haraldseid";19;"";50;NA;NA;"0.2";"17.0";0;0;0;0;FALSE;1;1,9;"1.0";1260;1364;17;3;0;0;0;0;85;1;"3.3";"1.0";"1.0";FALSE;2239;0;2;10;29;0;0;2;0;0;0;0;2;3;2017-11-16;"Kristoffer Haraldseid";"Forsvar";"FKH"
396;"191865.jpg";"Bjørkkjær";3376;"a";191865;"Sverre";"Bjørkkjær";26;"";42;NA;NA;"0.0";"0.5";-3;0;3;0;FALSE;0;0,1;"0.0";64;14;0;0;0;0;0;0;2;0;"1.0";"0.0";"0.0";FALSE;45;0;0;0;0;0;0;0;0;0;0;0;2;3;2017-11-16;"Sverre Bjørkkjær";"Forsvar";"FKH"
397;"223085.jpg";"Sandberg";305;"a";223085;"Erik Tobias";"Sandberg";24;"";38;NA;NA;"0.1";"0.3";-2;0;2;0;FALSE;0;0,8;"0.3";250;80;0;0;0;0;0;0;1;0;"1.0";"0.0";"0.0";FALSE;1;0;0;0;0;0;0;0;0;0;0;0;2;5;2017-11-16;"Erik Tobias Sandberg";"Forsvar";"LSK"
398;"76126.jpg";"Udoji";305;"a";76126;"Chigozie";"Udoji";23;"";52;NA;NA;"0.4";"15.0";-8;0;8;0;FALSE;3;1;"2.3";1540;1420;8;1;0;0;0;0;78;1;"3.4";"2.0";"2.0";FALSE;1286;3;7;3;26;0;0;2;0;0;5;0;3;5;2017-11-16;"Chigozie Udoji";"Midtbane";"LSK"
399;"206922.jpg";"Bredeli";2364;"u";206922;"Henrik";"Bredeli";18;"Utlån";40;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";73;0;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;13;2017-11-16;"Henrik Bredeli";"Forsvar";"SIF"
